keying,mode,family_semantics,severity,threshold_fraction,rows,raw_low_rescue,raw_high_rescue,raw_low_count,raw_high_count,raw_paired_count,raw_low_minus_high_gap,status
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.75,3600,0.0,0.19090909090909092,1734,660,660,-0.19090909090909092,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.25,0.25,3600,0.0,0.1498371335504886,933,921,921,-0.1498371335504886,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.25,0.5,3600,0.0,0.133234274393264,933,2019,933,-0.133234274393264,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.25,0.75,3600,0.0,0.09242424242424242,1743,660,660,-0.09242424242424242,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.5,0.25,3600,0.0,0.21389793702497287,931,921,921,-0.21389793702497287,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.5,0.5,3600,0.0,0.2199108469539376,931,2019,931,-0.2199108469539376,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.5,0.75,3600,0.0,0.15,1741,660,660,-0.15,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.75,0.25,3600,0.0,0.24538545059717698,927,921,921,-0.24538545059717698,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.75,0.5,3600,0.0,0.2362555720653789,927,2019,927,-0.2362555720653789,raw_gap_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.75,0.75,3600,0.0,0.19090909090909092,1734,660,660,-0.19090909090909092,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.25,0.25,3600,0.0,0.0,933,1188,933,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.25,0.5,3600,0.0,0.0,933,1752,933,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.25,0.75,3600,0.0,0.0,1743,660,660,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.5,0.25,3600,0.0,0.0,931,1188,931,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.5,0.5,3600,0.0,0.0,931,1752,931,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.5,0.75,3600,0.0,0.0,1741,660,660,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.75,0.25,3600,0.0,0.0,927,1188,927,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.75,0.5,3600,0.0,0.0,927,1752,927,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,at_least_k,0.75,0.75,3600,0.0,0.0,1734,660,660,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.25,0.25,3600,0.0,0.0,933,921,921,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.25,0.5,3600,0.0,0.0,933,2019,933,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.25,0.75,3600,0.0,0.0,1743,660,660,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.5,0.25,3600,0.0,0.0,931,921,921,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.5,0.5,3600,0.0,0.0,931,2019,931,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.5,0.75,3600,0.0,0.0,1741,660,660,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.75,0.25,3600,0.0,0.0,927,921,921,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.75,0.5,3600,0.0,0.0,927,2019,927,0.0,raw_gap_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.75,0.75,3600,0.0,0.0,1734,660,660,0.0,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.25,0.25,3600,0.042391304347826085,0.12240314430095452,920,1781,920,-0.08001183995312844,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.25,0.5,3600,0.05555555555555555,0.07574468085106383,1206,1175,1175,-0.020189125295508273,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.25,0.75,3600,0.018145161290322582,0.00641025641025641,1488,624,624,0.011734904880066172,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.5,0.25,3600,0.07851690294438386,0.22930648769574943,917,1788,917,-0.15078958475136556,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.5,0.5,3600,0.10307564422277639,0.17974683544303796,1203,1185,1185,-0.07667119122026157,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.5,0.75,3600,0.03234501347708895,0.03773584905660377,1484,636,636,-0.005390835579514822,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.75,0.25,3600,0.04824561403508772,0.31917272219116827,912,1789,912,-0.27092710815608056,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.75,0.5,3600,0.07872696817420435,0.2411467116357504,1194,1186,1186,-0.16241974346154606,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.75,0.75,3600,0.032520325203252036,0.02358490566037736,1476,636,636,0.008935419542874676,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.25,0.25,3600,0.10358255451713395,0.09477756286266925,1284,1034,1034,0.008804991654464703,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.25,0.5,3600,0.05333333333333334,0.08526107072042301,1050,1513,1050,-0.03192773738708967,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.25,0.75,3600,0.017133956386292833,0.008695652173913044,1284,1035,1035,0.00843830421237979,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.5,0.25,3600,0.16288175411119812,0.17337164750957854,1277,1044,1044,-0.010489893398380412,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.5,0.5,3600,0.1024904214559387,0.19263642340565418,1044,1521,1044,-0.09014600194971548,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.5,0.75,3600,0.030564263322884012,0.03735632183908046,1276,1044,1044,-0.00679205851619645,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.75,0.25,3600,0.15959119496855345,0.16762452107279693,1272,1044,1044,-0.008033326104243482,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.75,0.5,3600,0.0787704130643612,0.1946088099934254,1041,1521,1041,-0.1158383969290642,raw_gap_estimable
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.75,0.75,3600,0.031446540880503145,0.027777777777777776,1272,1044,1044,0.0036687631027253684,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.25,0.25,3600,0.04565217391304348,0.1386861313868613,920,1781,920,-0.09303395747381783,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.25,0.5,3600,0.05887230514096186,0.08085106382978724,1206,1175,1175,-0.02197875868882538,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.25,0.75,3600,0.016801075268817203,0.017628205128205128,1488,624,624,-0.0008271298593879248,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.5,0.25,3600,0.06543075245365322,0.2611856823266219,917,1788,917,-0.19575492987296872,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.5,0.5,3600,0.0889443059019119,0.16371308016877636,1203,1185,1185,-0.07476877426686447,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.5,0.75,3600,0.02830188679245283,0.0220125786163522,1484,636,636,0.006289308176100631,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.75,0.25,3600,0.05482456140350877,0.2878703186137507,912,1789,912,-0.2330457572102419,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.75,0.5,3600,0.0829145728643216,0.2411467116357504,1194,1186,1186,-0.1582321387714288,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,at_least_k,0.75,0.75,3600,0.03387533875338753,0.036163522012578615,1476,636,636,-0.0022881832591910845,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.25,0.25,3600,0.10124610591900311,0.0851063829787234,1284,1034,1034,0.01613972294027971,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.25,0.5,3600,0.06476190476190476,0.09054857898215465,1050,1513,1050,-0.025786674220249897,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.25,0.75,3600,0.017133956386292833,0.017391304347826087,1284,1035,1035,-0.00025734796153325384,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.5,0.25,3600,0.1581832419733751,0.14942528735632185,1277,1044,1044,0.008757954617053254,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.5,0.5,3600,0.08908045977011494,0.16962524654832348,1044,1521,1044,-0.08054478677820853,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.5,0.75,3600,0.0274294670846395,0.02490421455938697,1276,1044,1044,0.0025252525252525276,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.75,0.25,3600,0.16273584905660377,0.17337164750957854,1272,1044,1044,-0.01063579845297477,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.75,0.5,3600,0.08261287223823247,0.19789612097304404,1041,1521,1041,-0.11528324873481158,raw_gap_estimable
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.75,0.75,3600,0.0330188679245283,0.035440613026819924,1272,1044,1044,-0.0024217451022916225,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.25,0.25,3600,0.0,0.0,920,1781,920,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.25,0.5,3600,0.0,0.0,1206,1175,1175,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.25,0.75,3600,0.0,0.0,1488,624,624,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.5,0.25,3600,0.0,0.0,917,1788,917,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.5,0.5,3600,0.0,0.0,1203,1185,1185,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.5,0.75,3600,0.0,0.0,1484,636,636,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.75,0.25,3600,0.0,0.0,912,1789,912,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.75,0.5,3600,0.0,0.0,1194,1186,1186,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,at_least_k,0.75,0.75,3600,0.0,0.0,1476,636,636,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.25,0.25,3600,0.0,0.0,1284,1034,1034,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.25,0.5,3600,0.0,0.0,1050,1513,1050,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.25,0.75,3600,0.0,0.0,1284,1035,1035,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.5,0.25,3600,0.0,0.0,1277,1044,1044,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.5,0.5,3600,0.0,0.0,1044,1521,1044,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.5,0.75,3600,0.0,0.0,1276,1044,1044,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.75,0.25,3600,0.0,0.0,1272,1044,1044,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.75,0.5,3600,0.0,0.0,1041,1521,1041,0.0,raw_gap_estimable
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.75,0.75,3600,0.0,0.0,1272,1044,1044,0.0,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.25,0.25,3600,0.03368623676612127,0.14067684140676842,1039,1507,1039,-0.10699060464064715,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.25,0.5,3600,0.03445065176908752,0.09779614325068871,1074,1452,1074,-0.06334549148160118,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.25,0.75,3600,0.0,0.07424242424242425,1487,660,660,-0.07424242424242425,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.5,0.25,3600,0.06393129770992366,0.28065395095367845,1048,1468,1048,-0.21672265324375478,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.5,0.5,3600,0.06371191135734072,0.21703296703296704,1083,1456,1083,-0.15332105567562632,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.5,0.75,3600,0.0006729475100942127,0.17835365853658536,1486,656,656,-0.17768071102649113,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.75,0.25,3600,0.037900874635568516,0.37129380053908356,1029,1484,1029,-0.33339292590351505,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.75,0.5,3600,0.03806870937790158,0.2613168724279835,1077,1458,1077,-0.22324816305008194,raw_gap_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.75,0.75,3600,0.0,0.16236722306525037,1477,659,659,-0.16236722306525037,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.25,0.25,3600,0.06974789915966387,0.16530278232405893,1190,1222,1190,-0.09555488316439506,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.25,0.5,3600,0.03048180924287119,0.10789980732177264,1017,1557,1017,-0.07741799807890144,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.25,0.75,3600,0.0,0.060794044665012405,1401,806,806,-0.060794044665012405,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.5,0.25,3600,0.10256410256410256,0.31198686371100165,1209,1218,1209,-0.2094227611468991,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.5,0.5,3600,0.060396039603960394,0.23388116308470291,1010,1582,1010,-0.17348512348074252,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.5,0.75,3600,0.0007163323782234957,0.1449814126394052,1396,807,807,-0.1442650802611817,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.75,0.25,3600,0.08368915456874466,0.29536208299430433,1171,1229,1171,-0.21167292842555968,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.75,0.5,3600,0.04451038575667656,0.23503184713375797,1011,1570,1011,-0.1905214613770814,raw_gap_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.75,0.75,3600,0.0,0.13226205191594562,1395,809,809,-0.13226205191594562,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.25,0.25,3600,0.03564547206165703,0.16666666666666666,1038,1494,1038,-0.13102119460500963,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.25,0.5,3600,0.03066914498141264,0.12150170648464163,1076,1465,1076,-0.09083256150322899,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.25,0.75,3600,0.0,0.09457364341085271,1487,645,645,-0.09457364341085271,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.5,0.25,3600,0.05405405405405406,0.3106009453072249,1036,1481,1036,-0.2565468912531708,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.5,0.5,3600,0.05806451612903226,0.2037292817679558,1085,1448,1085,-0.14566476563892353,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.5,0.75,3600,0.0,0.14701378254211334,1487,653,653,-0.14701378254211334,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.75,0.25,3600,0.043520309477756286,0.3445491251682369,1034,1486,1034,-0.30102881569048057,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.75,0.5,3600,0.0446927374301676,0.2665764546684709,1074,1478,1074,-0.2218837172383033,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,at_least_k,0.75,0.75,3600,0.0006743088334457181,0.18923076923076923,1483,650,650,-0.18855646039732352,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.25,0.25,3600,0.060555088309503784,0.16006600660066006,1189,1212,1189,-0.09951091829115627,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.25,0.5,3600,0.038728897715988087,0.12492033142128744,1007,1569,1007,-0.08619143370529936,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.25,0.75,3600,0.0,0.07644110275689223,1406,798,798,-0.07644110275689223,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.5,0.25,3600,0.10436270316509838,0.2623604465709729,1169,1254,1169,-0.15799774340587452,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.5,0.5,3600,0.05190989226248776,0.22038216560509555,1021,1570,1021,-0.16847227334260778,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.5,0.75,3600,0.0,0.12313432835820895,1405,804,804,-0.12313432835820895,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.75,0.25,3600,0.09831932773109243,0.30844155844155846,1190,1232,1190,-0.21012223071046604,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.75,0.5,3600,0.045454545454545456,0.24437299035369775,1012,1555,1012,-0.19891844489915228,raw_gap_estimable
shuffled_overlap_control,orientation_degradation,augmented_exact_k,0.75,0.75,3600,0.0,0.15632754342431762,1401,806,806,-0.15632754342431762,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.25,0.25,3600,0.0,0.0,1029,1501,1029,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.25,0.5,3600,0.0,0.0,1092,1435,1092,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.25,0.75,3600,0.0,0.0,1489,653,653,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.5,0.25,3600,0.0,0.0,1031,1508,1031,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.5,0.5,3600,0.0,0.0,1066,1461,1066,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.5,0.75,3600,0.0,0.0,1489,651,651,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.75,0.25,3600,0.0,0.0,1037,1493,1037,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.75,0.5,3600,0.0,0.0,1085,1446,1085,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,at_least_k,0.75,0.75,3600,0.0,0.0,1482,652,652,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.25,0.25,3600,0.0,0.0,1195,1231,1195,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.25,0.5,3600,0.0,0.0,1013,1563,1013,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.25,0.75,3600,0.0,0.0,1403,809,809,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.5,0.25,3600,0.0,0.0,1193,1217,1193,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.5,0.5,3600,0.0,0.0,1014,1570,1014,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.5,0.75,3600,0.0,0.0,1394,809,809,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.75,0.25,3600,0.0,0.0,1192,1234,1192,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.75,0.5,3600,0.0,0.0,1001,1557,1001,0.0,raw_gap_estimable
shuffled_overlap_control,selector_stress,augmented_exact_k,0.75,0.75,3600,0.0,0.0,1395,810,810,0.0,raw_gap_estimable
