keying,mode,family_semantics,severity,threshold_fraction,raw_gap,width_matched_gap,joint_width_family_matched_gap,width_gap_reduction_from_raw,joint_gap_reduction_from_raw,width_status,joint_status,interpretation
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,-0.19090909090909092,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,-0.1414141414141414,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.25,0.5,-0.09988584474885845,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.25,0.75,-0.07424242424242425,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.5,0.25,-0.27441077441077444,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.5,0.5,-0.21575342465753425,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.5,0.75,-0.1787878787878788,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.75,0.25,-0.3223905723905724,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.75,0.5,-0.2420091324200913,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,at_least_k,0.75,0.75,-0.1621212121212121,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.25,-0.15200868621064062,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.5,-0.11688954928182269,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.25,0.75,-0.07424242424242425,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.25,-0.2703583061889251,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.5,-0.24021792966815256,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.5,0.75,-0.1787878787878788,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.25,-0.19435396308360478,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.5,-0.22486379395740466,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,ledger_failure,augmented_exact_k,0.75,0.75,-0.1621212121212121,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.25,-0.16077441077441076,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.5,-0.11358447488584475,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.25,0.75,-0.09242424242424242,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.25,-0.2769360269360269,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.5,-0.19863013698630136,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.5,0.75,-0.15,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.25,-0.29208754208754206,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.5,-0.2522831050228311,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,at_least_k,0.75,0.75,-0.19090909090909092,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.25,0.25,-0.1498371335504886,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.25,0.5,-0.133234274393264,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.25,0.75,-0.09242424242424242,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.5,0.25,-0.21389793702497287,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.5,0.5,-0.2199108469539376,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.5,0.75,-0.15,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.75,0.25,-0.24538545059717698,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.75,0.5,-0.2362555720653789,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,orientation_degradation,augmented_exact_k,0.75,0.75,-0.19090909090909092,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.25,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.25,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.25,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.5,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.5,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.5,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.75,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.75,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,at_least_k,0.75,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.25,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.25,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.25,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.5,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.5,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.5,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.75,0.25,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.75,0.5,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
incidence_role_signed,selector_stress,augmented_exact_k,0.75,0.75,0.0,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
member_indexed_edge_pair,ledger_failure,at_least_k,0.25,0.25,-0.08001183995312844,0.008819538670284942,0.008819538670284942,0.8897720802889735,0.8897720802889735,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,at_least_k,0.25,0.5,-0.020189125295508273,0.011966949149966107,0.011966949149966107,0.40725767090917286,0.40725767090917286,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,at_least_k,0.25,0.75,0.011734904880066172,0.010314375340971085,0.010314375340971085,0.12105164495266674,0.12105164495266674,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,at_least_k,0.5,0.25,-0.15078958475136556,0.008291873963515752,0.008291873963515752,0.9450103004316374,0.9450103004316374,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,at_least_k,0.5,0.5,-0.07667119122026157,0.0011707695289784842,0.0011707695289784842,0.9847299942736628,0.9847299942736628,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,at_least_k,0.5,0.75,-0.005390835579514822,-0.008296534189749766,-0.008296534189749766,-0.5390070921985826,-0.5390070921985826,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,at_least_k,0.75,0.25,-0.27092710815608056,-0.004142412346013271,-0.004142412346013271,0.9847102330431001,0.9847102330431001,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,at_least_k,0.75,0.5,-0.16241974346154606,-0.0038750001136230385,-0.0038750001136230385,0.9761420623439141,0.9761420623439141,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,at_least_k,0.75,0.75,0.008935419542874676,0.0058544092064766505,0.0058544092064766505,0.34480869327002095,0.34480869327002095,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.25,0.25,0.008804991654464703,0.00462307874145435,0.00462307874145435,0.4749479700971495,0.4749479700971495,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.25,0.5,-0.03192773738708967,0.005905576631995665,0.005905576631995665,0.8150330366227689,0.8150330366227689,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.25,0.75,0.00843830421237979,0.007836822329575952,0.007836822329575952,0.07127994768444201,0.07127994768444201,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.5,0.25,-0.010489893398380412,-0.01700807708969885,-0.01700807708969885,-0.6213774958213409,-0.6213774958213409,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.5,0.5,-0.09014600194971548,-0.014431731527795385,-0.014431731527795385,0.8399071371368685,0.8399071371368685,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.5,0.75,-0.00679205851619645,-0.007889912802219578,-0.007889912802219578,-0.16163793103448199,-0.16163793103448199,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.75,0.25,-0.008033326104243482,-0.014075745400763732,-0.014075745400763732,-0.7521690540271275,-0.7521690540271275,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.75,0.5,-0.1158383969290642,-0.0006355796080757213,-0.0006355796080757213,0.9945132216525326,0.9945132216525326,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,ledger_failure,augmented_exact_k,0.75,0.75,0.0036687631027253684,0.0025750111957008478,0.0025750111957008478,0.2981255198003978,0.2981255198003978,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,at_least_k,0.25,0.25,-0.09303395747381783,0.0021269573508379525,0.0021269573508379525,0.9771378386065482,0.9771378386065482,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,at_least_k,0.25,0.5,-0.02197875868882538,0.0015858652288155293,0.0015858652288155293,0.9278455507306776,0.9278455507306776,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,at_least_k,0.25,0.75,-0.0008271298593879248,-0.0021424349881796695,-0.0021424349881796695,-1.5902039007092177,-1.5902039007092177,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,at_least_k,0.5,0.25,-0.19575492987296872,0.019792342634652824,0.019792342634652824,0.8988922391507755,0.8988922391507755,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,at_least_k,0.5,0.5,-0.07476877426686447,0.004638644937152394,0.004638644937152394,0.937960131316368,0.937960131316368,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,at_least_k,0.5,0.75,0.006289308176100631,0.0037468218921450566,0.0037468218921450566,0.4042553191489362,0.4042553191489362,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,at_least_k,0.75,0.25,-0.2330457572102419,0.004602680384459188,0.004602680384459188,0.9802498855179462,0.9802498855179462,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,at_least_k,0.75,0.5,-0.1582321387714288,0.004177464642782803,0.004177464642782803,0.9735991393706858,0.9735991393706858,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,at_least_k,0.75,0.75,-0.0022881832591910845,-0.005497569026272355,-0.005497569026272355,-1.402591227861639,-1.402591227861639,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.25,0.25,0.01613972294027971,0.011981638212581965,0.011981638212581965,0.2576304898840899,0.2576304898840899,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.25,0.5,-0.025786674220249897,0.012038744813258746,0.012038744813258746,0.5331408497880314,0.5331408497880314,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.25,0.75,-0.00025734796153325384,-0.0008588298443370901,-0.0008588298443370901,-2.3372319688108907,-2.3372319688108907,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.5,0.25,0.008757954617053254,0.002520538676026068,0.002520538676026068,0.7122000756754159,0.7122000756754159,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.5,0.5,-0.08054478677820853,0.0030792595675684237,0.0030792595675684237,0.961769598123742,0.961769598123742,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.5,0.75,0.0025252525252525276,0.0015399986788215097,0.0015399986788215097,0.3901605231866827,0.3901605231866827,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.75,0.25,-0.01063579845297477,-0.016866681700137314,-0.016866681700137314,-0.5858406658147797,-0.5858406658147797,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.75,0.5,-0.11528324873481158,-0.0016944176736600207,-0.0016944176736600207,0.9853021345923576,0.9853021345923576,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,0.75,0.75,-0.0024217451022916225,-0.0035701846046673627,-0.0035701846046673627,-0.4742198100407047,-0.4742198100407047,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
member_indexed_edge_pair,selector_stress,at_least_k,0.25,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.25,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.25,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.5,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.5,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.5,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.75,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.75,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,at_least_k,0.75,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.25,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.25,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.25,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.5,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.5,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.5,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.75,0.25,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.75,0.5,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
member_indexed_edge_pair,selector_stress,augmented_exact_k,0.75,0.75,0.0,0.0,0.0,,,matched_strata_available,matched_strata_available,gap_small_or_ambiguous
shuffled_overlap_control,ledger_failure,at_least_k,0.25,0.25,-0.10699060464064715,0.045702340590928994,0.045702340590928994,0.5728378137086808,0.5728378137086808,matched_strata_available,matched_strata_available,shuffled_gap_largely_shrinks_under_joint_matching
shuffled_overlap_control,ledger_failure,at_least_k,0.25,0.5,-0.06334549148160118,0.013348588863463016,0.013348588863463016,0.7892732607917308,0.7892732607917308,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,at_least_k,0.25,0.75,-0.07424242424242425,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
shuffled_overlap_control,ledger_failure,at_least_k,0.5,0.25,-0.21672265324375478,-0.025008217834773215,-0.025008217834773215,0.8846072735799996,0.8846072735799996,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,at_least_k,0.5,0.5,-0.15332105567562632,-0.016078260745583755,-0.016078260745583755,0.8951333808997525,0.8951333808997525,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,at_least_k,0.5,0.75,-0.17768071102649113,0.15497967479674796,0.15497967479674796,0.12776308749889342,0.12776308749889342,matched_strata_available,matched_strata_available,residual_gap_survives_joint_matching
shuffled_overlap_control,ledger_failure,at_least_k,0.75,0.25,-0.33339292590351505,0.011420145190562616,0.011420145190562616,0.9657456883357278,0.9657456883357278,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,at_least_k,0.75,0.5,-0.22324816305008194,-0.015170436187399028,-0.015170436187399028,0.9320467591753676,0.9320467591753676,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,at_least_k,0.75,0.75,-0.16236722306525037,,,,,insufficient_joint_matched_low_high_bins,insufficient_joint_matched_low_high_bins,joint_matching_not_estimable
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.25,0.25,-0.09555488316439506,0.023890936121614272,0.023890936121614272,0.7499768161454219,0.7499768161454219,matched_strata_available,matched_strata_available,shuffled_gap_largely_shrinks_under_joint_matching
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.25,0.5,-0.07741799807890144,-0.0016381687012406746,-0.0016381687012406746,0.9788399501163655,0.9788399501163655,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.25,0.75,-0.060794044665012405,-0.0004946696817961557,-0.0004946696817961557,0.9918631884994347,0.9918631884994347,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.5,0.25,-0.2094227611468991,-0.027930847000487043,-0.027930847000487043,0.8666293632672764,0.8666293632672764,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.5,0.5,-0.17348512348074252,-0.02957635071066762,-0.02957635071066762,0.8295165019498014,0.8295165019498014,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.5,0.75,-0.1442650802611817,0.004235760634462869,0.004235760634462869,0.970639044273262,0.970639044273262,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
shuffled_overlap_control,ledger_failure,augmented_exact_k,0.75,0.25,-0.21167292842555968,0.0006978559894005035,0.0006978559894005035,0.9967031401011399,0.9967031401011399,matched_strata_available,matched_strata_available,joint_matching_explains_most_gap
