keying,mode,family_semantics,severity,threshold_fraction,matching_level,raw_low_minus_high_gap,matched_low_minus_high_gap_weighted,matched_low_minus_high_gap_unweighted,matched_gap_abs_weighted,gap_reduction_from_raw,matched_strata_count,total_strata_count,estimable_strata_fraction,matched_trials_paired_low_high,matched_strata,status
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.25,width_family_size,-0.2769360269360269,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.5,width_family_size,-0.19863013698630136,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.5,0.75,width_family_size,-0.15,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.25,width_family_size,-0.29208754208754206,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.5,width_family_size,-0.2522831050228311,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,at_least_k,0.75,0.75,width_family_size,-0.19090909090909092,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.25,width_family_size,-0.1498371335504886,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.5,width_family_size,-0.133234274393264,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.25,0.75,width_family_size,-0.09242424242424242,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.25,width_family_size,-0.21389793702497287,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.5,width_family_size,-0.2199108469539376,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.5,0.75,width_family_size,-0.15,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.25,width_family_size,-0.24538545059717698,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.5,width_family_size,-0.2362555720653789,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,orientation_degradation,augmented_exact_k,0.75,0.75,width_family_size,-0.19090909090909092,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.25,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.5,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.25,0.75,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.25,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.5,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.5,0.75,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.25,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.5,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,at_least_k,0.75,0.75,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.25,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.5,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.25,0.75,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.25,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.5,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.5,0.75,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.25,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.5,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
edge_pair_signed_no_member,selector_stress,augmented_exact_k,0.75,0.75,width_family_size,0.0,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
incidence_role_signed,ledger_failure,at_least_k,0.25,0.25,width_family_size,-0.1414141414141414,,,,,0,4,0.0,0,,insufficient_joint_matched_low_high_bins
