row_id,graph_instance_id,member_id,mode,family_semantics,severity,threshold_fraction,support_width,family_size,motif,site,run_seed,seed,orientation_link_tokens,orientation_link_token_count,native_catalog_token_count,graph_local_token_count
0,run17_seed101_motifcomponent_context_0_site0,0,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::no_reverse_precedence;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:1;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,1,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::no_reverse_precedence;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:0;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,2,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:1;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,3,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::motif_depth2_profiles;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:0;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,4,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:1;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,5,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::orientation_and_depth2_ledger_core;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:0;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,6,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::orientation_one_way;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:1;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,7,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::chain_depth2_fixed;RA_CausalOrientation_Core::forward_winding_stable;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:0;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,8,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::chain_escape_depth2_profile;RA_D1_NativeLedgerOrientation::depth2_ledger_values;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:1;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
0,run17_seed101_motifcomponent_context_0_site0,9,ledger_failure,at_least_k,0.0,0.25,1,10,component_context_0,0,17,101,RA_CausalOrientation_Core::chain_depth2_fixed;RA_CausalOrientation_Core::one_way_precedence;graph:17:101:motif:component_context_0:orientation-family:ledger_failure:at_least_k:low;graph:17:101:motif:component_context_0:site:0:orientation-cut-role:0;graph:17:101:motif:component_context_0:site:0:support-role:0,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,0,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::forward_winding_stable;RA_D1_NativeLedgerOrientation::escape_to_chain4_preserves_depth2;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:0,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,1,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::chain_escape_depth2_profile;RA_CausalOrientation_Core::orientation_one_way;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:1,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,2,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::reverse_winding_filtered;RA_D1_NativeLedgerOrientation::unique_symmetric_stable_endpoint;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:0,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,3,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::no_reverse_precedence;RA_D1_NativeLedgerOrientation::depth2_ledger_preserved_symmetric;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:1,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,4,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;RA_D1_NativeLedgerOrientation::depth2_ledger_values;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:0,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,5,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::asymmetric_branch_replica_depth2_profile;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:1,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,6,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::orientation_one_way;RA_D1_NativeLedgerOrientation::depth2_ledger_values;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:0,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,7,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_D1_NativeLedgerOrientation::depth2_ledger_preserved_symmetric;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:1,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,8,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::motif_depth2_profiles;RA_D1_NativeLedgerOrientation::depth2_ledger_values;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:0,5,2,3
1,run18_seed102_motifcomponent_context_1_site1,9,ledger_failure,at_least_k,0.0,0.25,2,10,component_context_1,1,18,102,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_D1_NativeLedgerOrientation::escape_to_chain4_preserves_depth2;graph:18:102:motif:component_context_1:orientation-family:ledger_failure:at_least_k:low;graph:18:102:motif:component_context_1:site:1:orientation-cut-role:1;graph:18:102:motif:component_context_1:site:1:support-role:1,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,0,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::orientation_one_way;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:1;graph:19:103:motif:component_context_2:site:2:support-role:0,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,1,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::asymmetric_branch_replica_depth2_profile;RA_CausalOrientation_Core::one_way_precedence;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:0;graph:19:103:motif:component_context_2:site:2:support-role:1,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,2,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::forward_winding_stable;RA_CausalOrientation_Core::motif_depth2_profiles;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:3;graph:19:103:motif:component_context_2:site:2:support-role:2,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,3,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_D1_NativeLedgerOrientation::depth2_ledger_preserved_symmetric;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:2;graph:19:103:motif:component_context_2:site:2:support-role:0,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,4,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::chain_depth2_fixed;RA_D1_NativeLedgerOrientation::unique_symmetric_stable_endpoint;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:1;graph:19:103:motif:component_context_2:site:2:support-role:1,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,5,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_D1_NativeLedgerOrientation::depth2_ledger_preserved_symmetric;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:0;graph:19:103:motif:component_context_2:site:2:support-role:2,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,6,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_CausalOrientation_Core::no_reverse_precedence;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:3;graph:19:103:motif:component_context_2:site:2:support-role:0,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,7,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::orientation_one_way;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:2;graph:19:103:motif:component_context_2:site:2:support-role:1,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,8,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::chain_depth2_fixed;RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:1;graph:19:103:motif:component_context_2:site:2:support-role:2,5,2,3
2,run19_seed103_motifcomponent_context_2_site2,9,ledger_failure,at_least_k,0.0,0.25,3,10,component_context_2,2,19,103,RA_CausalOrientation_Core::forward_winding_stable;RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;graph:19:103:motif:component_context_2:orientation-family:ledger_failure:at_least_k:low;graph:19:103:motif:component_context_2:site:2:orientation-cut-role:0;graph:19:103:motif:component_context_2:site:2:support-role:0,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,0,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::no_reverse_precedence;RA_CausalOrientation_Core::orientation_one_way;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:1;graph:20:104:motif:component_context_3:site:3:support-role:0,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,1,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_CausalOrientation_Core::one_way_precedence;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:4;graph:20:104:motif:component_context_3:site:3:support-role:1,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,2,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::forward_winding_stable;RA_D1_NativeLedgerOrientation::unique_symmetric_stable_endpoint;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:2;graph:20:104:motif:component_context_3:site:3:support-role:2,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,3,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::motif_depth2_profiles;RA_CausalOrientation_Core::reverse_winding_filtered;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:0;graph:20:104:motif:component_context_3:site:3:support-role:3,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,4,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_CausalOrientation_Core::no_reverse_precedence;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:3;graph:20:104:motif:component_context_3:site:3:support-role:0,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,5,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::orientation_and_depth2_ledger_core;RA_CausalOrientation_Core::reverse_winding_filtered;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:1;graph:20:104:motif:component_context_3:site:3:support-role:1,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,6,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::no_reverse_precedence;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:4;graph:20:104:motif:component_context_3:site:3:support-role:2,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,7,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::reverse_winding_filtered;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:2;graph:20:104:motif:component_context_3:site:3:support-role:3,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,8,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::chain_depth2_fixed;RA_D1_NativeLedgerOrientation::depth2_ledger_preserved_symmetric;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:0;graph:20:104:motif:component_context_3:site:3:support-role:0,5,2,3
3,run20_seed104_motifcomponent_context_3_site3,9,ledger_failure,at_least_k,0.0,0.25,4,10,component_context_3,3,20,104,RA_CausalOrientation_Core::asymmetric_branch_replica_depth2_profile;RA_CausalOrientation_Core::one_way_precedence;graph:20:104:motif:component_context_3:orientation-family:ledger_failure:at_least_k:low;graph:20:104:motif:component_context_3:site:3:orientation-cut-role:3;graph:20:104:motif:component_context_3:site:3:support-role:1,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,0,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::orientation_one_way;RA_D1_NativeLedgerOrientation::escape_to_chain4_preserves_depth2;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:1;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,1,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:0;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,2,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_D1_NativeLedgerOrientation::escape_to_chain4_preserves_depth2;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:1;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,3,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::forward_winding_stable;RA_D1_NativeLedgerOrientation::depth2_ledger_values;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:0;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,4,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::chain_depth2_fixed;RA_CausalOrientation_Core::chain_escape_depth2_profile;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:1;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,5,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::orientation_one_way;RA_CausalOrientation_Core::reverse_winding_filtered;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:0;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,6,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::chain_escape_depth2_profile;RA_D1_NativeLedgerOrientation::unique_symmetric_stable_endpoint;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:1;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,7,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::forward_winding_stable;RA_D1_NativeLedgerOrientation::depth2_ledger_values;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:0;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,8,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::orientation_one_way;RA_CausalOrientation_Core::reverse_winding_filtered;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:1;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
4,run21_seed105_motifcomponent_context_4_site4,9,ledger_failure,at_least_k,0.0,0.5,1,10,component_context_4,4,21,105,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_CausalOrientation_Core::chain_depth2_fixed;graph:21:105:motif:component_context_4:orientation-family:ledger_failure:at_least_k:low;graph:21:105:motif:component_context_4:site:4:orientation-cut-role:0;graph:21:105:motif:component_context_4:site:4:support-role:0,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,0,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::chain_depth2_fixed;RA_D1_NativeLedgerOrientation::depth2_ledger_preserved_symmetric;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:0,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,1,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:1,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,2,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::asymmetric_branch_replica_depth2_profile;RA_D1_NativeLedgerOrientation::unique_symmetric_stable_endpoint;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:0,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,3,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::motif_depth2_profiles;RA_CausalOrientation_Core::orientation_and_depth2_ledger_core;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:1,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,4,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::chain_escape_depth2_profile;RA_CausalOrientation_Core::orientation_and_depth2_ledger_core;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:0,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,5,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::no_reverse_precedence;RA_CausalOrientation_Core::symmetric_branch_depth2_preserved_all;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:1,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,6,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:0,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,7,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::motif_depth2_profiles;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:1,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,8,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::orientation_one_way;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:0,5,2,3
5,run22_seed106_motifcomponent_context_5_site5,9,ledger_failure,at_least_k,0.0,0.5,2,10,component_context_5,5,22,106,RA_CausalOrientation_Core::asymmetric_branch_extensions_classified;RA_CausalOrientation_Core::chain_escape_depth2_profile;graph:22:106:motif:component_context_5:orientation-family:ledger_failure:at_least_k:low;graph:22:106:motif:component_context_5:site:5:orientation-cut-role:1;graph:22:106:motif:component_context_5:site:5:support-role:1,5,2,3
6,run23_seed107_motifcomponent_context_6_site6,0,ledger_failure,at_least_k,0.0,0.5,3,10,component_context_6,6,23,107,RA_CausalOrientation_Core::asymmetric_branch_replica_depth2_profile;RA_CausalOrientation_Core::fixed_point_orientation_symmetric;RA_CausalOrientation_Core::reverse_winding_filtered;graph:23:107:motif:component_context_6:orientation-family:ledger_failure:at_least_k:low;graph:23:107:motif:component_context_6:site:6:orientation-cut-role:2;graph:23:107:motif:component_context_6:site:6:support-role:0,6,3,3
6,run23_seed107_motifcomponent_context_6_site6,1,ledger_failure,at_least_k,0.0,0.5,3,10,component_context_6,6,23,107,RA_CausalOrientation_Core::motif_depth2_profiles;RA_CausalOrientation_Core::no_reverse_precedence;RA_D1_NativeLedgerOrientation::depth2_ledger_values;graph:23:107:motif:component_context_6:orientation-family:ledger_failure:at_least_k:low;graph:23:107:motif:component_context_6:site:6:orientation-cut-role:1;graph:23:107:motif:component_context_6:site:6:support-role:1,6,3,3
6,run23_seed107_motifcomponent_context_6_site6,2,ledger_failure,at_least_k,0.0,0.5,3,10,component_context_6,6,23,107,RA_CausalOrientation_Core::forward_winding_stable;RA_D1_NativeLedgerOrientation::depth2_ledger_values;RA_D1_NativeLedgerOrientation::orientation_asymmetry;graph:23:107:motif:component_context_6:orientation-family:ledger_failure:at_least_k:low;graph:23:107:motif:component_context_6:site:6:orientation-cut-role:0;graph:23:107:motif:component_context_6:site:6:support-role:2,6,3,3
