mode,family_semantics,certification_regime,severity,threshold_fraction,support_width,parent_cut_in_family,samples,family_size_mean,certified_family_member_count_mean,uncertified_member_fraction_mean,strict_parent_loss_rate,family_internal_loss_rate,family_internal_survival_rate,family_internal_resilience_rate,metric_artifact_risk_rate
orientation_degradation,at_least_k,cut_level,0.5,0.25,2,True,430,3.0,1.0,0.666667,0.709302,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.25,3,True,476,7.0,3.0,0.571429,0.569328,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.25,4,True,440,15.0,7.0,0.533333,0.593182,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.5,2,True,430,3.0,1.0,0.666667,0.709302,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.5,3,True,476,4.0,2.0,0.5,0.581933,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.5,4,True,440,11.0,5.0,0.545455,0.506818,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,0.75,4,True,440,5.0,2.0,0.6,0.588636,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.5,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.25,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.25,3,True,476,7.0,1.0,0.857143,0.901261,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.25,4,True,440,15.0,3.0,0.8,0.806818,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,3,True,476,4.0,1.0,0.75,0.85084,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.5,4,True,440,11.0,2.0,0.818182,0.793182,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,0.75,4,True,440,5.0,1.0,0.8,0.793182,0.0,1.0,1.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,0.75,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,3,True,476,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.25,4,True,440,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,3,True,476,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.5,4,True,440,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,0.75,4,True,440,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,cut_level,1.0,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,2,True,430,3.0,2.337209,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,3,True,476,7.0,4.941176,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.25,4,True,440,15.0,12.443182,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,2,True,430,3.0,2.337209,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,3,True,476,4.0,2.823529,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.5,4,True,440,11.0,9.125,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,2,True,430,1.0,0.77907,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,3,True,476,1.0,0.705882,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,at_least_k,parent_shared,0.25,0.75,4,True,440,5.0,4.147727,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,2,True,430,1.0,0.77907,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,3,True,476,1.0,0.705882,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,at_least_k,parent_shared,0.25,1.0,4,True,440,1.0,0.829545,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,2,True,430,3.0,1.437209,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,3,True,476,7.0,3.455882,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.25,4,True,440,15.0,8.386364,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,2,True,430,3.0,1.437209,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,3,True,476,4.0,1.97479,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.5,4,True,440,11.0,6.15,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,2,True,430,1.0,0.47907,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,3,True,476,1.0,0.493697,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,at_least_k,parent_shared,0.5,0.75,4,True,440,5.0,2.795455,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,2,True,430,1.0,0.47907,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,3,True,476,1.0,0.493697,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,at_least_k,parent_shared,0.5,1.0,4,True,440,1.0,0.559091,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,2,True,430,3.0,0.983721,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,3,True,476,7.0,1.779412,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.25,4,True,440,15.0,3.102273,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,2,True,430,3.0,0.983721,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,3,True,476,4.0,1.016807,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.5,4,True,440,11.0,2.275,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,2,True,430,1.0,0.327907,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,3,True,476,1.0,0.254202,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,at_least_k,parent_shared,0.75,0.75,4,True,440,5.0,1.034091,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,1,True,1054,1.0,0.180266,0.819734,0.819734,0.819734,0.180266,0.180266,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,2,True,430,1.0,0.327907,0.672093,0.672093,0.672093,0.327907,0.327907,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,3,True,476,1.0,0.254202,0.745798,0.745798,0.745798,0.254202,0.254202,0.0
orientation_degradation,at_least_k,parent_shared,0.75,1.0,4,True,440,1.0,0.206818,0.793182,0.793182,0.793182,0.206818,0.206818,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,3,True,476,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.25,4,True,440,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,3,True,476,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.5,4,True,440,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,0.75,4,True,440,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,at_least_k,parent_shared,1.0,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,2,True,430,3.0,2.0,0.333333,0.406977,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,3,True,476,4.0,3.0,0.25,0.315126,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.25,4,True,440,5.0,3.0,0.4,0.468182,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,2,True,430,3.0,2.0,0.333333,0.406977,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,3,True,476,4.0,3.0,0.25,0.315126,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.5,4,True,440,7.0,5.0,0.285714,0.3,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,0.75,4,True,440,5.0,3.0,0.4,0.468182,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.25,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,2,True,430,3.0,1.0,0.666667,0.709302,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,3,True,476,4.0,2.0,0.5,0.581933,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.25,4,True,440,5.0,2.0,0.6,0.588636,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,2,True,430,3.0,1.0,0.666667,0.709302,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,3,True,476,4.0,2.0,0.5,0.581933,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.5,4,True,440,7.0,3.0,0.571429,0.556818,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,0.75,4,True,440,5.0,2.0,0.6,0.588636,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.5,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,3,True,476,4.0,1.0,0.75,0.85084,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.25,4,True,440,5.0,1.0,0.8,0.793182,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,3,True,476,4.0,1.0,0.75,0.85084,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.5,4,True,440,7.0,1.0,0.857143,0.840909,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,0.75,4,True,440,5.0,1.0,0.8,0.793182,0.0,1.0,1.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,0.75,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.25,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.25,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.25,3,True,476,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.25,4,True,440,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.5,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.5,2,True,430,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.5,3,True,476,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.5,4,True,440,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.75,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.75,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.75,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,0.75,4,True,440,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,1.0,1,True,1054,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,1.0,2,True,430,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,1.0,3,True,476,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,cut_level,1.0,1.0,4,True,440,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.25,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.25,2,True,430,3.0,2.337209,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.25,3,True,476,4.0,2.823529,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.25,4,True,440,5.0,4.147727,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.5,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.5,2,True,430,3.0,2.337209,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.5,3,True,476,4.0,2.823529,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.5,4,True,440,7.0,5.806818,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.75,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.75,2,True,430,1.0,0.77907,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.75,3,True,476,1.0,0.705882,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,0.75,4,True,440,5.0,4.147727,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,1.0,1,True,1054,1.0,0.818786,0.181214,0.181214,0.181214,0.818786,0.818786,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,1.0,2,True,430,1.0,0.77907,0.22093,0.22093,0.22093,0.77907,0.77907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,1.0,3,True,476,1.0,0.705882,0.294118,0.294118,0.294118,0.705882,0.705882,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.25,1.0,4,True,440,1.0,0.829545,0.170455,0.170455,0.170455,0.829545,0.829545,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.25,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.25,2,True,430,3.0,1.437209,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.25,3,True,476,4.0,1.97479,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.25,4,True,440,5.0,2.795455,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.5,1,True,1054,1.0,0.618596,0.381404,0.381404,0.381404,0.618596,0.618596,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.5,2,True,430,3.0,1.437209,0.52093,0.52093,0.52093,0.47907,0.47907,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.5,3,True,476,4.0,1.97479,0.506303,0.506303,0.506303,0.493697,0.493697,0.0
orientation_degradation,augmented_exact_k,parent_shared,0.5,0.5,4,True,440,7.0,3.913636,0.440909,0.440909,0.440909,0.559091,0.559091,0.0
