run_seed,motif,threshold_fraction,family_semantics,same_cut_graph_tokens_stable,same_cut_member_indexed_tokens_stable,graph_surface_uses_member_index,bad_control_uses_member_index
26,renewal_8,1.0,augmented_exact_k,True,False,False,True
26,renewal_8,0.75,at_least_k,True,False,False,True
26,renewal_8,0.75,augmented_exact_k,True,False,False,True
26,renewal_8,0.5,at_least_k,True,False,False,True
26,renewal_8,0.5,augmented_exact_k,True,False,False,True
26,renewal_8,0.25,at_least_k,True,False,False,True
26,renewal_8,0.25,augmented_exact_k,True,False,False,True
26,renewal_15,1.0,at_least_k,True,False,False,True
26,renewal_15,1.0,augmented_exact_k,True,False,False,True
26,renewal_15,0.75,at_least_k,True,False,False,True
26,renewal_15,0.75,augmented_exact_k,True,False,False,True
26,renewal_15,0.5,at_least_k,True,False,False,True
26,renewal_15,0.5,augmented_exact_k,True,False,False,True
26,renewal_15,0.25,at_least_k,True,False,False,True
26,renewal_15,0.25,augmented_exact_k,True,False,False,True
26,renewal_2,1.0,at_least_k,True,False,False,True
26,renewal_2,1.0,augmented_exact_k,True,False,False,True
26,renewal_2,0.75,at_least_k,True,False,False,True
26,renewal_2,0.75,augmented_exact_k,True,False,False,True
26,renewal_2,0.5,at_least_k,True,False,False,True
26,renewal_2,0.5,augmented_exact_k,True,False,False,True
26,renewal_2,0.25,at_least_k,True,False,False,True
26,renewal_2,0.25,augmented_exact_k,True,False,False,True
26,renewal_12,1.0,at_least_k,True,False,False,True
26,renewal_12,1.0,augmented_exact_k,True,False,False,True
26,renewal_12,0.75,at_least_k,True,False,False,True
26,renewal_12,0.75,augmented_exact_k,True,False,False,True
26,renewal_12,0.5,at_least_k,True,False,False,True
26,renewal_12,0.5,augmented_exact_k,True,False,False,True
26,renewal_12,0.25,at_least_k,True,False,False,True
26,renewal_12,0.25,augmented_exact_k,True,False,False,True
26,renewal_19,1.0,at_least_k,True,False,False,True
26,renewal_19,1.0,augmented_exact_k,True,False,False,True
26,renewal_19,0.75,at_least_k,True,False,False,True
26,renewal_19,0.75,augmented_exact_k,True,False,False,True
26,renewal_19,0.5,at_least_k,True,False,False,True
26,renewal_19,0.5,augmented_exact_k,True,False,False,True
26,renewal_19,0.25,at_least_k,True,False,False,True
26,renewal_19,0.25,augmented_exact_k,True,False,False,True
26,renewal_3,1.0,at_least_k,True,False,False,True
26,renewal_3,1.0,augmented_exact_k,True,False,False,True
26,renewal_3,0.75,at_least_k,True,False,False,True
26,renewal_3,0.75,augmented_exact_k,True,False,False,True
26,renewal_3,0.5,at_least_k,True,False,False,True
26,renewal_3,0.5,augmented_exact_k,True,False,False,True
26,renewal_3,0.25,at_least_k,True,False,False,True
26,renewal_3,0.25,augmented_exact_k,True,False,False,True
26,renewal_22,1.0,at_least_k,True,False,False,True
26,renewal_22,1.0,augmented_exact_k,True,False,False,True
26,renewal_22,0.75,at_least_k,True,False,False,True
26,renewal_22,0.75,augmented_exact_k,True,False,False,True
26,renewal_22,0.5,at_least_k,True,False,False,True
26,renewal_22,0.5,augmented_exact_k,True,False,False,True
26,renewal_22,0.25,at_least_k,True,False,False,True
26,renewal_22,0.25,augmented_exact_k,True,False,False,True
26,renewal_28,1.0,at_least_k,True,False,False,True
26,renewal_28,1.0,augmented_exact_k,True,False,False,True
26,renewal_28,0.75,at_least_k,True,False,False,True
26,renewal_28,0.75,augmented_exact_k,True,False,False,True
26,renewal_28,0.5,at_least_k,True,False,False,True
26,renewal_28,0.5,augmented_exact_k,True,False,False,True
26,renewal_28,0.25,at_least_k,True,False,False,True
26,renewal_28,0.25,augmented_exact_k,True,False,False,True
26,renewal_4,1.0,at_least_k,True,False,False,True
26,renewal_4,1.0,augmented_exact_k,True,False,False,True
26,renewal_4,0.75,at_least_k,True,False,False,True
26,renewal_4,0.75,augmented_exact_k,True,False,False,True
26,renewal_4,0.5,at_least_k,True,False,False,True
26,renewal_4,0.5,augmented_exact_k,True,False,False,True
26,renewal_4,0.25,at_least_k,True,False,False,True
26,renewal_4,0.25,augmented_exact_k,True,False,False,True
26,renewal_25,1.0,at_least_k,True,False,False,True
26,renewal_25,1.0,augmented_exact_k,True,False,False,True
26,renewal_25,0.75,at_least_k,True,False,False,True
26,renewal_25,0.75,augmented_exact_k,True,False,False,True
26,renewal_25,0.5,at_least_k,True,False,False,True
26,renewal_25,0.5,augmented_exact_k,True,False,False,True
26,renewal_25,0.25,at_least_k,True,False,False,True
26,renewal_25,0.25,augmented_exact_k,True,False,False,True
26,renewal_32,1.0,at_least_k,True,False,False,True
26,renewal_32,1.0,augmented_exact_k,True,False,False,True
26,renewal_32,0.75,at_least_k,True,False,False,True
26,renewal_32,0.75,augmented_exact_k,True,False,False,True
26,renewal_32,0.5,at_least_k,True,False,False,True
26,renewal_32,0.5,augmented_exact_k,True,False,False,True
26,renewal_32,0.25,at_least_k,True,False,False,True
26,renewal_32,0.25,augmented_exact_k,True,False,False,True
27,renewal_1,1.0,at_least_k,True,False,False,True
27,renewal_1,1.0,augmented_exact_k,True,False,False,True
27,renewal_1,0.75,at_least_k,True,False,False,True
27,renewal_1,0.75,augmented_exact_k,True,False,False,True
27,renewal_1,0.5,at_least_k,True,False,False,True
27,renewal_1,0.5,augmented_exact_k,True,False,False,True
27,renewal_1,0.25,at_least_k,True,False,False,True
27,renewal_1,0.25,augmented_exact_k,True,False,False,True
27,renewal_25,1.0,at_least_k,True,False,False,True
27,renewal_25,1.0,augmented_exact_k,True,False,False,True
27,renewal_25,0.75,at_least_k,True,False,False,True
27,renewal_25,0.75,augmented_exact_k,True,False,False,True
27,renewal_25,0.5,at_least_k,True,False,False,True
27,renewal_25,0.5,augmented_exact_k,True,False,False,True
27,renewal_25,0.25,at_least_k,True,False,False,True
27,renewal_25,0.25,augmented_exact_k,True,False,False,True
27,renewal_20,1.0,at_least_k,True,False,False,True
27,renewal_20,1.0,augmented_exact_k,True,False,False,True
27,renewal_20,0.75,at_least_k,True,False,False,True
27,renewal_20,0.75,augmented_exact_k,True,False,False,True
27,renewal_20,0.5,at_least_k,True,False,False,True
27,renewal_20,0.5,augmented_exact_k,True,False,False,True
27,renewal_20,0.25,at_least_k,True,False,False,True
27,renewal_20,0.25,augmented_exact_k,True,False,False,True
27,renewal_7,1.0,at_least_k,True,False,False,True
27,renewal_7,1.0,augmented_exact_k,True,False,False,True
27,renewal_7,0.75,at_least_k,True,False,False,True
27,renewal_7,0.75,augmented_exact_k,True,False,False,True
27,renewal_7,0.5,at_least_k,True,False,False,True
27,renewal_7,0.5,augmented_exact_k,True,False,False,True
27,renewal_7,0.25,at_least_k,True,False,False,True
27,renewal_7,0.25,augmented_exact_k,True,False,False,True
27,renewal_2,1.0,at_least_k,True,False,False,True
27,renewal_2,1.0,augmented_exact_k,True,False,False,True
27,renewal_2,0.75,at_least_k,True,False,False,True
27,renewal_2,0.75,augmented_exact_k,True,False,False,True
27,renewal_2,0.5,at_least_k,True,False,False,True
27,renewal_2,0.5,augmented_exact_k,True,False,False,True
27,renewal_2,0.25,at_least_k,True,False,False,True
27,renewal_2,0.25,augmented_exact_k,True,False,False,True
27,renewal_30,1.0,at_least_k,True,False,False,True
27,renewal_30,1.0,augmented_exact_k,True,False,False,True
27,renewal_30,0.75,at_least_k,True,False,False,True
27,renewal_30,0.75,augmented_exact_k,True,False,False,True
27,renewal_30,0.5,at_least_k,True,False,False,True
27,renewal_30,0.5,augmented_exact_k,True,False,False,True
27,renewal_30,0.25,at_least_k,True,False,False,True
27,renewal_30,0.25,augmented_exact_k,True,False,False,True
27,renewal_23,1.0,at_least_k,True,False,False,True
27,renewal_23,1.0,augmented_exact_k,True,False,False,True
27,renewal_23,0.75,at_least_k,True,False,False,True
27,renewal_23,0.75,augmented_exact_k,True,False,False,True
27,renewal_23,0.5,at_least_k,True,False,False,True
27,renewal_23,0.5,augmented_exact_k,True,False,False,True
27,renewal_23,0.25,at_least_k,True,False,False,True
27,renewal_23,0.25,augmented_exact_k,True,False,False,True
27,renewal_11,1.0,at_least_k,True,False,False,True
27,renewal_11,1.0,augmented_exact_k,True,False,False,True
27,renewal_11,0.75,at_least_k,True,False,False,True
27,renewal_11,0.75,augmented_exact_k,True,False,False,True
27,renewal_11,0.5,at_least_k,True,False,False,True
27,renewal_11,0.5,augmented_exact_k,True,False,False,True
27,renewal_11,0.25,at_least_k,True,False,False,True
27,renewal_11,0.25,augmented_exact_k,True,False,False,True
27,renewal_3,1.0,at_least_k,True,False,False,True
27,renewal_3,1.0,augmented_exact_k,True,False,False,True
27,renewal_3,0.75,at_least_k,True,False,False,True
27,renewal_3,0.75,augmented_exact_k,True,False,False,True
27,renewal_3,0.5,at_least_k,True,False,False,True
27,renewal_3,0.5,augmented_exact_k,True,False,False,True
27,renewal_3,0.25,at_least_k,True,False,False,True
27,renewal_3,0.25,augmented_exact_k,True,False,False,True
27,renewal_18,1.0,at_least_k,True,False,False,True
27,renewal_18,1.0,augmented_exact_k,True,False,False,True
27,renewal_18,0.75,at_least_k,True,False,False,True
27,renewal_18,0.75,augmented_exact_k,True,False,False,True
27,renewal_18,0.5,at_least_k,True,False,False,True
27,renewal_18,0.5,augmented_exact_k,True,False,False,True
27,renewal_18,0.25,at_least_k,True,False,False,True
27,renewal_18,0.25,augmented_exact_k,True,False,False,True
27,renewal_4,1.0,at_least_k,True,False,False,True
27,renewal_4,1.0,augmented_exact_k,True,False,False,True
27,renewal_4,0.75,at_least_k,True,False,False,True
27,renewal_4,0.75,augmented_exact_k,True,False,False,True
27,renewal_4,0.5,at_least_k,True,False,False,True
27,renewal_4,0.5,augmented_exact_k,True,False,False,True
27,renewal_4,0.25,at_least_k,True,False,False,True
27,renewal_4,0.25,augmented_exact_k,True,False,False,True
27,renewal_5,1.0,at_least_k,True,False,False,True
27,renewal_5,1.0,augmented_exact_k,True,False,False,True
27,renewal_5,0.75,at_least_k,True,False,False,True
27,renewal_5,0.75,augmented_exact_k,True,False,False,True
27,renewal_5,0.5,at_least_k,True,False,False,True
27,renewal_5,0.5,augmented_exact_k,True,False,False,True
27,renewal_5,0.25,at_least_k,True,False,False,True
27,renewal_5,0.25,augmented_exact_k,True,False,False,True
28,renewal_1,1.0,at_least_k,True,False,False,True
28,renewal_1,1.0,augmented_exact_k,True,False,False,True
28,renewal_1,0.75,at_least_k,True,False,False,True
28,renewal_1,0.75,augmented_exact_k,True,False,False,True
28,renewal_1,0.5,at_least_k,True,False,False,True
28,renewal_1,0.5,augmented_exact_k,True,False,False,True
28,renewal_1,0.25,at_least_k,True,False,False,True
28,renewal_1,0.25,augmented_exact_k,True,False,False,True
28,renewal_26,1.0,at_least_k,True,False,False,True
28,renewal_26,1.0,augmented_exact_k,True,False,False,True
28,renewal_26,0.75,at_least_k,True,False,False,True
28,renewal_26,0.75,augmented_exact_k,True,False,False,True
28,renewal_26,0.5,at_least_k,True,False,False,True
28,renewal_26,0.5,augmented_exact_k,True,False,False,True
28,renewal_26,0.25,at_least_k,True,False,False,True
28,renewal_26,0.25,augmented_exact_k,True,False,False,True
28,renewal_8,1.0,at_least_k,True,False,False,True
28,renewal_8,1.0,augmented_exact_k,True,False,False,True
28,renewal_8,0.75,at_least_k,True,False,False,True
28,renewal_8,0.75,augmented_exact_k,True,False,False,True
28,renewal_8,0.5,at_least_k,True,False,False,True
28,renewal_8,0.5,augmented_exact_k,True,False,False,True
28,renewal_8,0.25,at_least_k,True,False,False,True
28,renewal_8,0.25,augmented_exact_k,True,False,False,True
28,renewal_19,1.0,at_least_k,True,False,False,True
28,renewal_19,1.0,augmented_exact_k,True,False,False,True
28,renewal_19,0.75,at_least_k,True,False,False,True
28,renewal_19,0.75,augmented_exact_k,True,False,False,True
28,renewal_19,0.5,at_least_k,True,False,False,True
28,renewal_19,0.5,augmented_exact_k,True,False,False,True
28,renewal_19,0.25,at_least_k,True,False,False,True
28,renewal_19,0.25,augmented_exact_k,True,False,False,True
28,renewal_2,1.0,at_least_k,True,False,False,True
28,renewal_2,1.0,augmented_exact_k,True,False,False,True
28,renewal_2,0.75,at_least_k,True,False,False,True
28,renewal_2,0.75,augmented_exact_k,True,False,False,True
28,renewal_2,0.5,at_least_k,True,False,False,True
28,renewal_2,0.5,augmented_exact_k,True,False,False,True
28,renewal_2,0.25,at_least_k,True,False,False,True
28,renewal_2,0.25,augmented_exact_k,True,False,False,True
28,renewal_32,1.0,at_least_k,True,False,False,True
28,renewal_32,1.0,augmented_exact_k,True,False,False,True
28,renewal_32,0.75,at_least_k,True,False,False,True
28,renewal_32,0.75,augmented_exact_k,True,False,False,True
28,renewal_32,0.5,at_least_k,True,False,False,True
28,renewal_32,0.5,augmented_exact_k,True,False,False,True
28,renewal_32,0.25,at_least_k,True,False,False,True
28,renewal_32,0.25,augmented_exact_k,True,False,False,True
28,renewal_12,1.0,at_least_k,True,False,False,True
28,renewal_12,1.0,augmented_exact_k,True,False,False,True
28,renewal_12,0.75,at_least_k,True,False,False,True
28,renewal_12,0.75,augmented_exact_k,True,False,False,True
28,renewal_12,0.5,at_least_k,True,False,False,True
28,renewal_12,0.5,augmented_exact_k,True,False,False,True
28,renewal_12,0.25,at_least_k,True,False,False,True
28,renewal_12,0.25,augmented_exact_k,True,False,False,True
28,renewal_23,1.0,at_least_k,True,False,False,True
28,renewal_23,1.0,augmented_exact_k,True,False,False,True
28,renewal_23,0.75,at_least_k,True,False,False,True
28,renewal_23,0.75,augmented_exact_k,True,False,False,True
28,renewal_23,0.5,at_least_k,True,False,False,True
28,renewal_23,0.5,augmented_exact_k,True,False,False,True
28,renewal_23,0.25,at_least_k,True,False,False,True
28,renewal_23,0.25,augmented_exact_k,True,False,False,True
28,renewal_3,1.0,at_least_k,True,False,False,True
28,renewal_3,1.0,augmented_exact_k,True,False,False,True
28,renewal_3,0.75,at_least_k,True,False,False,True
28,renewal_3,0.75,augmented_exact_k,True,False,False,True
28,renewal_3,0.5,at_least_k,True,False,False,True
28,renewal_3,0.5,augmented_exact_k,True,False,False,True
28,renewal_3,0.25,at_least_k,True,False,False,True
28,renewal_3,0.25,augmented_exact_k,True,False,False,True
28,renewal_28,1.0,at_least_k,True,False,False,True
28,renewal_28,1.0,augmented_exact_k,True,False,False,True
28,renewal_28,0.75,at_least_k,True,False,False,True
28,renewal_28,0.75,augmented_exact_k,True,False,False,True
28,renewal_28,0.5,at_least_k,True,False,False,True
28,renewal_28,0.5,augmented_exact_k,True,False,False,True
28,renewal_28,0.25,at_least_k,True,False,False,True
28,renewal_28,0.25,augmented_exact_k,True,False,False,True
28,renewal_4,1.0,at_least_k,True,False,False,True
28,renewal_4,1.0,augmented_exact_k,True,False,False,True
28,renewal_4,0.75,at_least_k,True,False,False,True
28,renewal_4,0.75,augmented_exact_k,True,False,False,True
28,renewal_4,0.5,at_least_k,True,False,False,True
28,renewal_4,0.5,augmented_exact_k,True,False,False,True
28,renewal_4,0.25,at_least_k,True,False,False,True
28,renewal_4,0.25,augmented_exact_k,True,False,False,True
28,renewal_5,1.0,at_least_k,True,False,False,True
28,renewal_5,1.0,augmented_exact_k,True,False,False,True
28,renewal_5,0.75,at_least_k,True,False,False,True
28,renewal_5,0.75,augmented_exact_k,True,False,False,True
28,renewal_5,0.5,at_least_k,True,False,False,True
28,renewal_5,0.5,augmented_exact_k,True,False,False,True
28,renewal_5,0.25,at_least_k,True,False,False,True
28,renewal_5,0.25,augmented_exact_k,True,False,False,True
29,renewal_1,1.0,at_least_k,True,False,False,True
29,renewal_1,1.0,augmented_exact_k,True,False,False,True
29,renewal_1,0.75,at_least_k,True,False,False,True
29,renewal_1,0.75,augmented_exact_k,True,False,False,True
29,renewal_1,0.5,at_least_k,True,False,False,True
29,renewal_1,0.5,augmented_exact_k,True,False,False,True
29,renewal_1,0.25,at_least_k,True,False,False,True
29,renewal_1,0.25,augmented_exact_k,True,False,False,True
29,renewal_18,1.0,at_least_k,True,False,False,True
29,renewal_18,1.0,augmented_exact_k,True,False,False,True
29,renewal_18,0.75,at_least_k,True,False,False,True
29,renewal_18,0.75,augmented_exact_k,True,False,False,True
29,renewal_18,0.5,at_least_k,True,False,False,True
29,renewal_18,0.5,augmented_exact_k,True,False,False,True
29,renewal_18,0.25,at_least_k,True,False,False,True
29,renewal_18,0.25,augmented_exact_k,True,False,False,True
29,renewal_10,1.0,at_least_k,True,False,False,True
29,renewal_10,1.0,augmented_exact_k,True,False,False,True
29,renewal_10,0.75,at_least_k,True,False,False,True
29,renewal_10,0.75,augmented_exact_k,True,False,False,True
29,renewal_10,0.5,at_least_k,True,False,False,True
29,renewal_10,0.5,augmented_exact_k,True,False,False,True
29,renewal_10,0.25,at_least_k,True,False,False,True
29,renewal_10,0.25,augmented_exact_k,True,False,False,True
29,renewal_25,1.0,at_least_k,True,False,False,True
29,renewal_25,1.0,augmented_exact_k,True,False,False,True
29,renewal_25,0.75,at_least_k,True,False,False,True
29,renewal_25,0.75,augmented_exact_k,True,False,False,True
29,renewal_25,0.5,at_least_k,True,False,False,True
29,renewal_25,0.5,augmented_exact_k,True,False,False,True
29,renewal_25,0.25,at_least_k,True,False,False,True
29,renewal_25,0.25,augmented_exact_k,True,False,False,True
29,renewal_2,1.0,at_least_k,True,False,False,True
29,renewal_2,1.0,augmented_exact_k,True,False,False,True
29,renewal_2,0.75,at_least_k,True,False,False,True
29,renewal_2,0.75,augmented_exact_k,True,False,False,True
29,renewal_2,0.5,at_least_k,True,False,False,True
29,renewal_2,0.5,augmented_exact_k,True,False,False,True
29,renewal_2,0.25,at_least_k,True,False,False,True
29,renewal_2,0.25,augmented_exact_k,True,False,False,True
29,renewal_14,1.0,at_least_k,True,False,False,True
29,renewal_14,1.0,augmented_exact_k,True,False,False,True
29,renewal_14,0.75,at_least_k,True,False,False,True
29,renewal_14,0.75,augmented_exact_k,True,False,False,True
29,renewal_14,0.5,at_least_k,True,False,False,True
29,renewal_14,0.5,augmented_exact_k,True,False,False,True
29,renewal_14,0.25,at_least_k,True,False,False,True
29,renewal_14,0.25,augmented_exact_k,True,False,False,True
29,renewal_28,1.0,at_least_k,True,False,False,True
29,renewal_28,1.0,augmented_exact_k,True,False,False,True
29,renewal_28,0.75,at_least_k,True,False,False,True
29,renewal_28,0.75,augmented_exact_k,True,False,False,True
29,renewal_28,0.5,at_least_k,True,False,False,True
29,renewal_28,0.5,augmented_exact_k,True,False,False,True
29,renewal_28,0.25,at_least_k,True,False,False,True
29,renewal_28,0.25,augmented_exact_k,True,False,False,True
29,renewal_3,1.0,at_least_k,True,False,False,True
29,renewal_3,1.0,augmented_exact_k,True,False,False,True
29,renewal_3,0.75,at_least_k,True,False,False,True
29,renewal_3,0.75,augmented_exact_k,True,False,False,True
29,renewal_3,0.5,at_least_k,True,False,False,True
29,renewal_3,0.5,augmented_exact_k,True,False,False,True
29,renewal_3,0.25,at_least_k,True,False,False,True
29,renewal_3,0.25,augmented_exact_k,True,False,False,True
29,renewal_31,1.0,at_least_k,True,False,False,True
29,renewal_31,1.0,augmented_exact_k,True,False,False,True
29,renewal_31,0.75,at_least_k,True,False,False,True
29,renewal_31,0.75,augmented_exact_k,True,False,False,True
29,renewal_31,0.5,at_least_k,True,False,False,True
29,renewal_31,0.5,augmented_exact_k,True,False,False,True
29,renewal_31,0.25,at_least_k,True,False,False,True
29,renewal_31,0.25,augmented_exact_k,True,False,False,True
29,renewal_4,1.0,at_least_k,True,False,False,True
29,renewal_4,1.0,augmented_exact_k,True,False,False,True
29,renewal_4,0.75,at_least_k,True,False,False,True
29,renewal_4,0.75,augmented_exact_k,True,False,False,True
29,renewal_4,0.5,at_least_k,True,False,False,True
29,renewal_4,0.5,augmented_exact_k,True,False,False,True
29,renewal_4,0.25,at_least_k,True,False,False,True
29,renewal_4,0.25,augmented_exact_k,True,False,False,True
29,renewal_5,1.0,at_least_k,True,False,False,True
29,renewal_5,1.0,augmented_exact_k,True,False,False,True
29,renewal_5,0.75,at_least_k,True,False,False,True
29,renewal_5,0.75,augmented_exact_k,True,False,False,True
29,renewal_5,0.5,at_least_k,True,False,False,True
29,renewal_5,0.5,augmented_exact_k,True,False,False,True
29,renewal_5,0.25,at_least_k,True,False,False,True
29,renewal_5,0.25,augmented_exact_k,True,False,False,True
29,renewal_6,1.0,at_least_k,True,False,False,True
29,renewal_6,1.0,augmented_exact_k,True,False,False,True
29,renewal_6,0.75,at_least_k,True,False,False,True
29,renewal_6,0.75,augmented_exact_k,True,False,False,True
29,renewal_6,0.5,at_least_k,True,False,False,True
29,renewal_6,0.5,augmented_exact_k,True,False,False,True
29,renewal_6,0.25,at_least_k,True,False,False,True
29,renewal_6,0.25,augmented_exact_k,True,False,False,True
30,renewal_1,1.0,at_least_k,True,False,False,True
30,renewal_1,1.0,augmented_exact_k,True,False,False,True
30,renewal_1,0.75,at_least_k,True,False,False,True
30,renewal_1,0.75,augmented_exact_k,True,False,False,True
30,renewal_1,0.5,at_least_k,True,False,False,True
30,renewal_1,0.5,augmented_exact_k,True,False,False,True
30,renewal_1,0.25,at_least_k,True,False,False,True
30,renewal_1,0.25,augmented_exact_k,True,False,False,True
30,renewal_15,1.0,at_least_k,True,False,False,True
30,renewal_15,1.0,augmented_exact_k,True,False,False,True
30,renewal_15,0.75,at_least_k,True,False,False,True
30,renewal_15,0.75,augmented_exact_k,True,False,False,True
30,renewal_15,0.5,at_least_k,True,False,False,True
30,renewal_15,0.5,augmented_exact_k,True,False,False,True
30,renewal_15,0.25,at_least_k,True,False,False,True
30,renewal_15,0.25,augmented_exact_k,True,False,False,True
30,renewal_9,1.0,at_least_k,True,False,False,True
30,renewal_9,1.0,augmented_exact_k,True,False,False,True
30,renewal_9,0.75,at_least_k,True,False,False,True
30,renewal_9,0.75,augmented_exact_k,True,False,False,True
30,renewal_9,0.5,at_least_k,True,False,False,True
30,renewal_9,0.5,augmented_exact_k,True,False,False,True
30,renewal_9,0.25,at_least_k,True,False,False,True
30,renewal_9,0.25,augmented_exact_k,True,False,False,True
30,renewal_21,1.0,at_least_k,True,False,False,True
30,renewal_21,1.0,augmented_exact_k,True,False,False,True
30,renewal_21,0.75,at_least_k,True,False,False,True
30,renewal_21,0.75,augmented_exact_k,True,False,False,True
30,renewal_21,0.5,at_least_k,True,False,False,True
30,renewal_21,0.5,augmented_exact_k,True,False,False,True
30,renewal_21,0.25,at_least_k,True,False,False,True
30,renewal_21,0.25,augmented_exact_k,True,False,False,True
30,renewal_2,1.0,at_least_k,True,False,False,True
30,renewal_2,1.0,augmented_exact_k,True,False,False,True
30,renewal_2,0.75,at_least_k,True,False,False,True
30,renewal_2,0.75,augmented_exact_k,True,False,False,True
30,renewal_2,0.5,at_least_k,True,False,False,True
30,renewal_2,0.5,augmented_exact_k,True,False,False,True
30,renewal_2,0.25,at_least_k,True,False,False,True
30,renewal_2,0.25,augmented_exact_k,True,False,False,True
30,renewal_30,1.0,at_least_k,True,False,False,True
30,renewal_30,1.0,augmented_exact_k,True,False,False,True
30,renewal_30,0.75,at_least_k,True,False,False,True
30,renewal_30,0.75,augmented_exact_k,True,False,False,True
30,renewal_30,0.5,at_least_k,True,False,False,True
30,renewal_30,0.5,augmented_exact_k,True,False,False,True
30,renewal_30,0.25,at_least_k,True,False,False,True
30,renewal_30,0.25,augmented_exact_k,True,False,False,True
30,renewal_13,1.0,at_least_k,True,False,False,True
30,renewal_13,1.0,augmented_exact_k,True,False,False,True
30,renewal_13,0.75,at_least_k,True,False,False,True
30,renewal_13,0.75,augmented_exact_k,True,False,False,True
30,renewal_13,0.5,at_least_k,True,False,False,True
30,renewal_13,0.5,augmented_exact_k,True,False,False,True
30,renewal_13,0.25,at_least_k,True,False,False,True
30,renewal_13,0.25,augmented_exact_k,True,False,False,True
30,renewal_27,1.0,at_least_k,True,False,False,True
30,renewal_27,1.0,augmented_exact_k,True,False,False,True
30,renewal_27,0.75,at_least_k,True,False,False,True
30,renewal_27,0.75,augmented_exact_k,True,False,False,True
30,renewal_27,0.5,at_least_k,True,False,False,True
30,renewal_27,0.5,augmented_exact_k,True,False,False,True
30,renewal_27,0.25,at_least_k,True,False,False,True
30,renewal_27,0.25,augmented_exact_k,True,False,False,True
30,renewal_3,1.0,at_least_k,True,False,False,True
30,renewal_3,1.0,augmented_exact_k,True,False,False,True
30,renewal_3,0.75,at_least_k,True,False,False,True
30,renewal_3,0.75,augmented_exact_k,True,False,False,True
30,renewal_3,0.5,at_least_k,True,False,False,True
30,renewal_3,0.5,augmented_exact_k,True,False,False,True
30,renewal_3,0.25,at_least_k,True,False,False,True
30,renewal_3,0.25,augmented_exact_k,True,False,False,True
30,renewal_24,1.0,at_least_k,True,False,False,True
30,renewal_24,1.0,augmented_exact_k,True,False,False,True
30,renewal_24,0.75,at_least_k,True,False,False,True
30,renewal_24,0.75,augmented_exact_k,True,False,False,True
30,renewal_24,0.5,at_least_k,True,False,False,True
30,renewal_24,0.5,augmented_exact_k,True,False,False,True
30,renewal_24,0.25,at_least_k,True,False,False,True
30,renewal_24,0.25,augmented_exact_k,True,False,False,True
30,renewal_4,1.0,at_least_k,True,False,False,True
30,renewal_4,1.0,augmented_exact_k,True,False,False,True
30,renewal_4,0.75,at_least_k,True,False,False,True
30,renewal_4,0.75,augmented_exact_k,True,False,False,True
30,renewal_4,0.5,at_least_k,True,False,False,True
30,renewal_4,0.5,augmented_exact_k,True,False,False,True
30,renewal_4,0.25,at_least_k,True,False,False,True
30,renewal_4,0.25,augmented_exact_k,True,False,False,True
30,renewal_5,1.0,at_least_k,True,False,False,True
30,renewal_5,1.0,augmented_exact_k,True,False,False,True
30,renewal_5,0.75,at_least_k,True,False,False,True
30,renewal_5,0.75,augmented_exact_k,True,False,False,True
30,renewal_5,0.5,at_least_k,True,False,False,True
30,renewal_5,0.5,augmented_exact_k,True,False,False,True
30,renewal_5,0.25,at_least_k,True,False,False,True
30,renewal_5,0.25,augmented_exact_k,True,False,False,True
31,renewal_1,1.0,at_least_k,True,False,False,True
31,renewal_1,1.0,augmented_exact_k,True,False,False,True
31,renewal_1,0.75,at_least_k,True,False,False,True
31,renewal_1,0.75,augmented_exact_k,True,False,False,True
31,renewal_1,0.5,at_least_k,True,False,False,True
31,renewal_1,0.5,augmented_exact_k,True,False,False,True
31,renewal_1,0.25,at_least_k,True,False,False,True
31,renewal_1,0.25,augmented_exact_k,True,False,False,True
31,renewal_12,1.0,at_least_k,True,False,False,True
31,renewal_12,1.0,augmented_exact_k,True,False,False,True
31,renewal_12,0.75,at_least_k,True,False,False,True
31,renewal_12,0.75,augmented_exact_k,True,False,False,True
31,renewal_12,0.5,at_least_k,True,False,False,True
31,renewal_12,0.5,augmented_exact_k,True,False,False,True
31,renewal_12,0.25,at_least_k,True,False,False,True
31,renewal_12,0.25,augmented_exact_k,True,False,False,True
31,renewal_19,1.0,at_least_k,True,False,False,True
31,renewal_19,1.0,augmented_exact_k,True,False,False,True
31,renewal_19,0.75,at_least_k,True,False,False,True
31,renewal_19,0.75,augmented_exact_k,True,False,False,True
31,renewal_19,0.5,at_least_k,True,False,False,True
31,renewal_19,0.5,augmented_exact_k,True,False,False,True
31,renewal_19,0.25,at_least_k,True,False,False,True
31,renewal_19,0.25,augmented_exact_k,True,False,False,True
31,renewal_8,1.0,at_least_k,True,False,False,True
31,renewal_8,1.0,augmented_exact_k,True,False,False,True
31,renewal_8,0.75,at_least_k,True,False,False,True
31,renewal_8,0.75,augmented_exact_k,True,False,False,True
31,renewal_8,0.5,at_least_k,True,False,False,True
31,renewal_8,0.5,augmented_exact_k,True,False,False,True
31,renewal_8,0.25,at_least_k,True,False,False,True
31,renewal_8,0.25,augmented_exact_k,True,False,False,True
31,renewal_2,1.0,at_least_k,True,False,False,True
31,renewal_2,1.0,augmented_exact_k,True,False,False,True
31,renewal_2,0.75,at_least_k,True,False,False,True
