keying,mode,family_semantics,support_width,orientation_bin,rows,rescue_rate,mean_family_size,mean_orientation_overlap
member_indexed_edge_pair,orientation_degradation,at_least_k,3,high,2802,0.21912919343326195,5.940042826552463,0.012356979660476585
member_indexed_edge_pair,orientation_degradation,at_least_k,3,low,1707,0.07322788517867604,2.500878734622144,0.0
member_indexed_edge_pair,orientation_degradation,at_least_k,3,medium,1917,0.08868022952529994,2.4992175273865413,0.0
member_indexed_edge_pair,orientation_degradation,at_least_k,4,high,4289,0.2629983679179296,12.38633714152483,0.046149817453005025
member_indexed_edge_pair,orientation_degradation,at_least_k,4,low,846,0.13829787234042554,5.0,0.0
member_indexed_edge_pair,orientation_degradation,at_least_k,4,medium,805,0.15031055900621118,5.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,1,high,4307,0.0,1.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,1,low,5020,0.0,1.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,1,medium,4902,0.0,1.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,2,high,1647,0.09836065573770492,2.3333333333333335,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,2,low,2130,0.12769953051643193,2.3333333333333335,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,2,medium,2028,0.10749506903353057,2.3333333333333335,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,3,high,1770,0.14689265536723164,3.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,3,low,2256,0.13785460992907803,3.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,3,medium,2400,0.14583333333333334,3.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,4,high,3076,0.2535760728218466,6.2873862158647595,0.015730760371841748
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,4,low,1394,0.21664275466284075,5.0,0.0
member_indexed_edge_pair,orientation_degradation,augmented_exact_k,4,medium,1470,0.23741496598639455,5.0,0.0
member_indexed_edge_pair,selector_stress,at_least_k,1,high,2665,0.0,1.0,0.0
member_indexed_edge_pair,selector_stress,at_least_k,1,low,5838,0.0,1.0,0.0
member_indexed_edge_pair,selector_stress,at_least_k,1,medium,5726,0.0,1.0,0.0
member_indexed_edge_pair,selector_stress,at_least_k,2,high,1044,0.0,2.3333333333333335,0.0
member_indexed_edge_pair,selector_stress,at_least_k,2,low,2409,0.0,2.3333333333333335,0.0
member_indexed_edge_pair,selector_stress,at_least_k,2,medium,2352,0.0,2.3333333333333335,0.0
member_indexed_edge_pair,selector_stress,at_least_k,3,high,2802,0.0,5.940042826552463,0.012356979660476585
member_indexed_edge_pair,selector_stress,at_least_k,3,low,1707,0.0,2.500878734622144,0.0
member_indexed_edge_pair,selector_stress,at_least_k,3,medium,1917,0.0,2.4992175273865413,0.0
member_indexed_edge_pair,selector_stress,at_least_k,4,high,4289,0.0,12.38633714152483,0.046149817453005025
member_indexed_edge_pair,selector_stress,at_least_k,4,low,846,0.0,5.0,0.0
member_indexed_edge_pair,selector_stress,at_least_k,4,medium,805,0.0,5.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,1,high,4307,0.0,1.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,1,low,5020,0.0,1.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,1,medium,4902,0.0,1.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,2,high,1647,0.0,2.3333333333333335,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,2,low,2130,0.0,2.3333333333333335,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,2,medium,2028,0.0,2.3333333333333335,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,3,high,1770,0.0,3.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,3,low,2256,0.0,3.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,3,medium,2400,0.0,3.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,4,high,3076,0.0,6.2873862158647595,0.015730760371841748
member_indexed_edge_pair,selector_stress,augmented_exact_k,4,low,1394,0.0,5.0,0.0
member_indexed_edge_pair,selector_stress,augmented_exact_k,4,medium,1470,0.0,5.0,0.0
shuffled_overlap_control,ledger_failure,at_least_k,1,low,7143,0.0,1.0,0.0
shuffled_overlap_control,ledger_failure,at_least_k,1,medium,7086,0.0,1.0,0.0
shuffled_overlap_control,ledger_failure,at_least_k,2,high,1093,0.18115279048490393,3.0,0.061210289320993753
shuffled_overlap_control,ledger_failure,at_least_k,2,low,2390,0.10711297071129706,2.1790794979079497,0.0
shuffled_overlap_control,ledger_failure,at_least_k,2,medium,2322,0.10766580534022395,2.1782945736434107,0.0
shuffled_overlap_control,ledger_failure,at_least_k,3,high,3772,0.20440084835630964,5.5341993637327676,0.031088866613630934
shuffled_overlap_control,ledger_failure,at_least_k,3,low,1264,0.02531645569620253,1.5079113924050633,0.0
shuffled_overlap_control,ledger_failure,at_least_k,3,medium,1390,0.04892086330935252,2.1028776978417265,0.0006031989637877959
shuffled_overlap_control,ledger_failure,at_least_k,4,high,5935,0.22207245155855096,10.337826453243471,0.03585305248099594
shuffled_overlap_control,ledger_failure,at_least_k,4,low,3,0.3333333333333333,5.0,0.0
shuffled_overlap_control,ledger_failure,at_least_k,4,medium,2,0.0,5.0,0.0062745098039215
shuffled_overlap_control,ledger_failure,augmented_exact_k,1,high,782,0.0,1.0,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,1,low,6720,0.0,1.0,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,1,medium,6727,0.0,1.0,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,2,high,1294,0.178516228748068,2.874806800618238,0.05426616988406693
shuffled_overlap_control,ledger_failure,augmented_exact_k,2,low,2252,0.10701598579040852,2.177619893428064,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,2,medium,2259,0.10270030987162461,2.1783975210270032,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,3,high,3243,0.18316373728029603,3.9000925069380203,0.034347184861125986
shuffled_overlap_control,ledger_failure,augmented_exact_k,3,low,1601,0.08432229856339787,2.084946908182386,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,3,medium,1582,0.07838179519595449,2.0809102402022757,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,4,high,5481,0.23718299580368546,5.721036307243204,0.03451003699445935
shuffled_overlap_control,ledger_failure,augmented_exact_k,4,low,227,0.29515418502202645,5.008810572687224,0.0
shuffled_overlap_control,ledger_failure,augmented_exact_k,4,medium,232,0.3793103448275862,5.025862068965517,0.0
shuffled_overlap_control,orientation_degradation,at_least_k,1,low,7156,0.0,1.0,0.0
shuffled_overlap_control,orientation_degradation,at_least_k,1,medium,7073,0.0,1.0,0.0
shuffled_overlap_control,orientation_degradation,at_least_k,2,high,1164,0.16752577319587628,3.0,0.06342672917806834
shuffled_overlap_control,orientation_degradation,at_least_k,2,low,2359,0.1089444679949131,2.164900381517592,0.0
shuffled_overlap_control,orientation_degradation,at_least_k,2,medium,2282,0.0876424189307625,2.167397020157756,0.0
shuffled_overlap_control,orientation_degradation,at_least_k,3,high,3728,0.2180793991416309,5.535407725321888,0.03150440170589575
shuffled_overlap_control,orientation_degradation,at_least_k,3,low,1284,0.019470404984423675,1.5350467289719627,0.0
shuffled_overlap_control,orientation_degradation,at_least_k,3,medium,1414,0.05021216407355021,2.19024045261669,0.0007815057408409517
shuffled_overlap_control,orientation_degradation,at_least_k,4,high,5908,0.23019634394041977,10.362220717670954,0.036584514461982624
shuffled_overlap_control,orientation_degradation,at_least_k,4,low,1,1.0,5.0,0.0
shuffled_overlap_control,orientation_degradation,at_least_k,4,medium,31,0.16129032258064516,5.0,0.006659133876875762
shuffled_overlap_control,orientation_degradation,augmented_exact_k,1,high,759,0.0,1.0,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,1,low,6749,0.0,1.0,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,1,medium,6721,0.0,1.0,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,2,high,1348,0.15059347181008903,2.879821958456973,0.0556836516744441
shuffled_overlap_control,orientation_degradation,augmented_exact_k,2,low,2206,0.1056210335448776,2.157751586582049,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,2,medium,2251,0.09595735228787206,2.178143047534429,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,3,high,3191,0.1949232215606393,3.9050454403008463,0.03356140818445517
shuffled_overlap_control,orientation_degradation,augmented_exact_k,3,low,1629,0.08839779005524862,2.1049723756906076,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,3,medium,1606,0.09651307596513076,2.1095890410958904,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,4,high,5502,0.2337331879316612,5.717920756088695,0.03411688656764235
shuffled_overlap_control,orientation_degradation,augmented_exact_k,4,low,216,0.3333333333333333,5.027777777777778,0.0
shuffled_overlap_control,orientation_degradation,augmented_exact_k,4,medium,222,0.32882882882882886,5.018018018018018,0.0
shuffled_overlap_control,selector_stress,at_least_k,1,low,7152,0.0,1.0,0.0
shuffled_overlap_control,selector_stress,at_least_k,1,medium,7077,0.0,1.0,0.0
shuffled_overlap_control,selector_stress,at_least_k,2,high,1150,0.0,3.0,0.06341418279078122
shuffled_overlap_control,selector_stress,at_least_k,2,low,2363,0.0,2.1671603893355904,0.0
shuffled_overlap_control,selector_stress,at_least_k,2,medium,2292,0.0,2.170157068062827,0.0
shuffled_overlap_control,selector_stress,at_least_k,3,high,3735,0.0,5.547791164658634,0.031475759054837744
shuffled_overlap_control,selector_stress,at_least_k,3,low,1279,0.0,1.5254104769351056,0.0
shuffled_overlap_control,selector_stress,at_least_k,3,medium,1412,0.0,2.1473087818696883,0.0006441599192509677
shuffled_overlap_control,selector_stress,at_least_k,4,high,5915,0.0,10.3541842772612,0.03598215581342347
shuffled_overlap_control,selector_stress,at_least_k,4,low,6,0.0,5.0,0.0
shuffled_overlap_control,selector_stress,at_least_k,4,medium,19,0.0,5.526315789473684,0.006462482285679915
shuffled_overlap_control,selector_stress,augmented_exact_k,1,high,788,0.0,1.0,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,1,low,6725,0.0,1.0,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,1,medium,6716,0.0,1.0,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,2,high,1336,0.0,2.87874251497006,0.05382748633618214
shuffled_overlap_control,selector_stress,augmented_exact_k,2,low,2230,0.0,2.1695067264573993,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,2,medium,2239,0.0,2.1710585082626173,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,3,high,3191,0.0,3.898464431212786,0.03408142298148373
shuffled_overlap_control,selector_stress,augmented_exact_k,3,low,1611,0.0,2.094972067039106,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,3,medium,1624,0.0,2.1323891625615765,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,4,high,5485,0.0,5.7208751139471286,0.034437678774870764
shuffled_overlap_control,selector_stress,augmented_exact_k,4,low,234,0.0,5.0085470085470085,0.0
shuffled_overlap_control,selector_stress,augmented_exact_k,4,medium,221,0.0,5.018099547511312,0.0
